"統計名：","住民基本台帳人口移動報告 年報（実数）　2020年～"
"表番号：","10"
"表題：","男女，移動前の住所地（都道府県，21大都市）別転入者数－都道府県，市区町村（移動者）（2020年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","","/性別 コード","0","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","01000","北海道","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","02000","青森県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","03000","岩手県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","04000","宮城県","","3","3","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","05000","秋田県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","06000","山形県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","07000","福島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","08000","茨城県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","09000","栃木県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","10000","群馬県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","11000","埼玉県","","11","5","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","12000","千葉県","","5","2","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","13000","東京都","","10","4","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","14000","神奈川県","","16","9","7"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","15000","新潟県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","16000","富山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","17000","石川県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","18000","福井県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","19000","山梨県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","20000","長野県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","21000","岐阜県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","22000","静岡県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","23000","愛知県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","24000","三重県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","25000","滋賀県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","26000","京都府","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","27000","大阪府","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","28000","兵庫県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","29000","奈良県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","30000","和歌山県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","31000","鳥取県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","32000","島根県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","33000","岡山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","34000","広島県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","35000","山口県","","3","3","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","36000","徳島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","37000","香川県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","38000","愛媛県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","39000","高知県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","40000","福岡県","","5","5","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","41000","佐賀県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","42000","長崎県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","43000","熊本県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","44000","大分県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","45000","宮崎県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","46000","鹿児島県","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","47000","沖縄県","","108","52","56"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","00416","21大都市計","","39","19","20"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","01100","札幌市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","04100","仙台市","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","11100","さいたま市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","12100","千葉市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","13100","東京都特別区部","","9","3","6"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","14100","横浜市","","7","3","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","14130","川崎市","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","14150","相模原市","","3","3","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","15100","新潟市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","22100","静岡市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","22130","浜松市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","23100","名古屋市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","26100","京都市","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","27100","大阪市","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","27140","堺市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47301","国頭村","2021000000","2021年","28100","神戸市","","1","0","1"
